MotorPowerkW,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
68.57,198,58.9,761.6,1446.47
68.67,198,63.0,764.8,1447.39
68.78,198,62.2,768.0,1449.14
68.89,198,57.4,771.2,1451.11
69.01,199,59.6,774.4,1447.83
69.12,199,61.1,777.6,1447.06
69.24,199,60.3,780.8,1452.61
69.37,199,60.5,784.0,1450.38
69.49,199,59.6,787.2,1448.31
69.62,199,60.5,790.4,1450.13
69.74,200,58.7,793.6,1446.21
69.87,200,60.2,796.8,1448.8
70.0,200,59.7,0.0,1448.35
70.13,200,61.3,3.2,1451.49
70.26,200,62.6,6.4,1450.11
70.38,201,58.1,9.6,1451.62
70.51,201,59.0,12.8,1451.88
70.63,201,59.7,16.0,1446.75
70.76,201,61.1,19.2,1450.35
70.88,201,60.2,22.4,1449.85
70.99,201,59.1,25.6,1450.37
71.11,202,63.2,28.8,1452.35
71.22,202,62.2,32.0,1449.3
71.33,202,59.9,35.2,1449.23
71.43,202,58.4,38.4,1452.13
71.54,202,59.4,41.6,1448.99
71.63,202,57.8,44.8,1451.39
71.72,202,58.9,48.0,1454.01
71.81,202,60.0,51.2,1449.87
71.89,203,58.5,54.4,1449.73
71.97,203,58.6,57.6,1446.88
72.04,203,59.6,60.8,1450.81
72.1,203,60.0,64.0,1452.59
72.16,203,62.2,67.2,1447.43
72.21,203,60.1,70.4,1453.25
72.26,203,59.9,73.6,1451.32
72.3,203,61.2,76.8,1449.28
72.33,203,60.4,80.0,1446.6
72.36,203,58.6,83.2,1450.65
72.38,203,59.0,86.4,1447.78
72.39,203,59.2,89.6,1449.15
72.4,203,58.5,92.8,1448.87
72.4,203,57.6,96.0,1447.61
72.39,203,57.9,99.2,1452.71
72.38,203,56.9,102.4,1450.26
72.36,203,62.4,105.6,1448.35
72.33,203,60.5,108.8,1451.75
72.29,203,60.2,112.0,1449.63
72.25,203,59.2,115.2,1451.24
72.21,203,59.5,118.4,1447.8
72.15,203,60.9,121.6,1453.05
72.09,203,61.1,124.8,1446.48
72.03,203,62.4,128.0,1449.86
71.95,203,57.4,131.2,1450.0
71.88,203,59.9,134.4,1448.07
71.8,202,60.6,137.6,1448.48
71.71,202,62.8,140.8,1451.13
71.62,202,60.3,144.0,1451.66
71.52,202,61.0,147.2,1450.2
71.42,202,59.0,150.4,1450.22
71.31,202,60.7,153.6,1449.28
71.2,202,59.6,156.8,1446.91
71.09,201,60.1,160.0,1451.32
70.97,201,56.5,163.2,1451.38
70.86,201,58.0,166.4,1448.5
70.73,201,59.0,169.6,1451.97
70.61,201,60.8,172.8,1448.1
70.49,201,58.9,176.0,1449.94
70.36,200,59.4,179.2,1448.18
70.23,200,60.9,182.4,1447.87
70.11,200,58.2,185.6,1449.47
69.98,200,63.8,188.8,1448.38
69.85,200,59.8,192.0,1452.44
69.72,200,62.3,195.2,1452.03
69.59,199,60.1,198.4,1450.36
69.47,199,60.2,201.6,1450.02
69.34,199,58.8,204.8,1449.89
69.22,199,59.0,208.0,1446.92
69.1,199,57.9,211.2,1450.91
68.98,199,59.0,214.4,1448.76
68.87,198,60.3,217.6,1447.58
68.76,198,60.9,220.8,1450.1
68.65,198,60.9,224.0,1452.44
68.55,198,60.4,227.2,1446.02
68.45,198,60.0,230.4,1448.61
68.35,198,58.6,233.6,1448.16
68.26,198,59.6,236.8,1449.85
68.18,198,59.3,240.0,1447.73
68.09,197,59.8,243.2,1448.37
68.02,197,59.2,246.4,1448.85
67.95,197,57.3,249.6,1450.55
67.89,197,60.8,252.8,1448.95
67.83,197,62.4,256.0,1450.66
67.78,197,60.0,259.2,1450.51
67.73,197,58.5,262.4,1450.58
67.69,197,57.5,265.6,1449.27
67.66,197,61.3,268.8,1446.39
67.64,197,60.9,272.0,1449.31
67.62,197,60.6,275.2,1448.92
67.61,197,59.1,278.4,1450.57
67.6,197,60.7,281.6,1450.3
67.6,197,58.1,284.8,1448.98
67.61,197,61.2,288.0,1451.69
67.63,197,58.9,291.2,1448.92
67.65,197,60.9,294.4,1449.07
67.68,197,61.2,297.6,1452.28
67.71,197,57.7,300.8,1451.34
67.75,197,60.9,304.0,1454.34
67.8,197,59.8,307.2,1450.72
67.86,197,60.7,310.4,1452.38
67.92,197,62.7,313.6,1448.1
67.99,197,58.3,316.8,1451.08
68.06,197,59.7,320.0,1446.63
68.14,197,60.5,323.2,1452.78
68.22,198,61.3,326.4,1451.14
68.31,198,61.0,329.6,1448.76
68.4,198,60.0,332.8,1452.38
68.5,198,62.4,336.0,1448.55
68.6,198,59.8,339.2,1451.33
68.71,198,59.8,342.4,1449.87
68.82,198,61.3,345.6,1448.66
68.93,199,57.9,348.8,1450.6
69.05,199,59.4,352.0,1448.75
69.17,199,58.6,355.2,1449.92
69.29,199,60.0,358.4,1446.85
69.41,199,59.6,361.6,1447.19
69.54,199,59.6,364.8,1451.34
69.66,200,59.5,368.0,1448.81
69.79,200,61.1,371.2,1449.5
69.92,200,59.8,374.4,1447.76
70.05,200,60.5,377.6,1452.47
70.17,200,59.5,380.8,1449.21
70.3,200,62.3,384.0,1446.95
70.43,201,58.6,387.2,1449.84
70.55,201,60.0,390.4,1450.99
70.68,201,62.1,393.6,1447.02
70.8,201,63.0,396.8,1450.96
70.92,201,59.7,400.0,1450.34
71.04,201,58.9,403.2,1450.8
71.15,202,63.0,406.4,1447.43
71.26,202,59.1,409.6,1450.1
71.37,202,60.3,412.8,1449.58
71.47,202,59.5,416.0,1450.14
71.57,202,61.2,419.2,1449.72
71.66,202,57.8,422.4,1447.2
71.75,202,59.6,425.6,1451.38
71.84,202,62.0,428.8,1450.1
71.92,203,58.9,432.0,1449.28
71.99,203,61.4,435.2,1451.99
72.06,203,59.7,438.4,1450.42
72.12,203,60.2,441.6,1450.19
72.18,203,59.6,444.8,1448.17
72.23,203,61.4,448.0,1449.1
72.28,203,62.5,451.2,1452.37
72.31,203,59.7,454.4,1451.54
72.34,203,61.5,457.6,1450.57
72.37,203,60.9,460.8,1449.72
72.39,203,60.0,464.0,1452.22
72.4,203,59.9,467.2,1448.17
72.4,203,61.9,470.4,1452.67
72.4,203,58.9,473.6,1450.06
72.39,203,60.3,476.8,1450.0
72.37,203,59.5,480.0,1448.97
72.35,203,60.1,483.2,1447.05
72.32,203,61.4,486.4,1450.45
72.28,203,60.8,489.6,1448.43
72.24,203,58.8,492.8,1451.83
72.19,203,60.0,496.0,1449.41
72.13,203,61.6,499.2,1451.61
72.07,203,59.8,502.4,1451.95
72.0,203,56.9,505.6,1451.04
71.93,203,60.5,508.8,1452.53
71.85,203,61.9,512.0,1450.99
71.76,202,60.6,515.2,1453.4
71.68,202,61.1,518.4,1448.53
71.58,202,61.0,521.6,1452.62
71.48,202,57.1,524.8,1450.36
71.38,202,61.5,528.0,1449.37
71.27,202,61.9,531.2,1450.57
71.16,202,56.5,534.4,1448.05
71.05,201,58.7,537.6,1451.28
70.93,201,63.2,540.8,1448.68
70.81,201,57.5,544.0,1450.22
70.69,201,57.4,547.2,1451.29
70.57,201,59.0,550.4,1448.98
70.44,201,60.1,553.6,1450.98
70.32,200,62.7,556.8,1450.65
70.19,200,60.9,560.0,1452.12
70.06,200,61.5,563.2,1453.34
69.93,200,61.3,566.4,1452.54
69.8,200,61.6,569.6,1451.29
69.68,200,60.4,572.8,1448.23
69.55,199,60.3,576.0,1447.24
69.43,199,59.1,579.2,1449.25
69.3,199,57.7,582.4,1452.56
69.18,199,58.8,585.6,1451.83
69.06,199,60.4,588.8,1447.58
68.94,199,57.5,592.0,1451.03
68.83,198,60.1,595.2,1450.67
68.72,198,59.8,598.4,1446.83
68.61,198,60.3,601.6,1450.24
68.51,198,60.2,604.8,1450.39
68.41,198,58.1,608.0,1448.79
68.32,198,61.4,611.2,1449.23
68.23,198,58.2,614.4,1450.01
68.15,197,59.4,617.6,1451.41
68.07,197,58.1,620.8,1448.34
67.99,197,59.4,624.0,1449.52
67.93,197,60.0,627.2,1450.11
67.87,197,58.9,630.4,1451.42
67.81,197,59.1,633.6,1450.84
67.76,197,57.3,636.8,1448.39
67.72,197,62.3,640.0,1448.76
67.68,197,60.6,643.2,1451.25
67.65,197,60.7,646.4,1449.52
67.63,197,59.4,649.6,1446.52
67.61,197,60.1,652.8,1452.17
67.6,197,59.9,656.0,1450.63
67.6,197,60.9,659.2,1448.99
67.6,197,58.8,662.4,1450.3
67.62,197,58.8,665.6,1449.3
67.63,197,59.4,668.8,1448.95
67.66,197,59.3,672.0,1448.67
67.69,197,58.9,675.2,1451.46
67.73,197,60.3,678.4,1449.57
67.77,197,59.8,681.6,1450.17
67.82,197,62.8,684.8,1452.2
67.88,197,59.3,688.0,1448.0
67.94,197,60.6,691.2,1451.29
68.01,197,58.7,694.4,1449.46
68.09,197,59.2,697.6,1450.93
68.17,198,59.4,700.8,1449.09
68.25,198,54.9,704.0,1446.06
68.34,198,60.6,707.2,1453.85
68.44,198,59.3,710.4,1446.03
68.53,198,57.8,713.6,1447.76
68.64,198,62.4,716.8,1449.74
68.75,198,56.1,720.0,1447.84
68.86,198,59.3,723.2,1447.96
68.97,199,57.9,726.4,1449.31
69.09,199,60.6,729.6,1452.42
69.21,199,57.8,732.8,1449.57
69.33,199,59.9,736.0,1448.36
69.45,199,56.6,739.2,1450.19
69.58,199,58.4,742.4,1449.47
69.71,200,60.2,745.6,1450.69
69.83,200,58.9,748.8,1446.55
69.96,200,61.4,752.0,1452.4
70.09,200,60.5,755.2,1450.47
70.22,200,58.6,758.4,1451.31
70.35,200,61.3,761.6,1448.2
70.47,201,61.5,764.8,1450.21
70.6,201,61.9,768.0,1450.18
70.72,201,58.8,771.2,1449.87
70.84,201,61.1,774.4,1449.02
70.96,201,59.2,777.6,1450.26
71.08,201,58.4,780.8,1445.28
71.19,202,60.5,784.0,1449.52
71.3,202,58.6,787.2,1450.62
71.4,202,62.1,790.4,1450.81
71.51,202,60.8,793.6,1448.58
71.6,202,57.5,796.8,1450.93
71.7,202,60.0,0.0,1453.16
71.79,202,60.1,3.2,1450.62
71.87,203,58.3,6.4,1450.08
71.95,203,60.8,9.6,1453.99
72.02,203,61.8,12.8,1450.8
72.08,203,58.4,16.0,1450.17
72.15,203,59.5,19.2,1450.44
72.2,203,58.9,22.4,1448.05
72.25,203,61.5,25.6,1449.5
72.29,203,59.4,28.8,1449.61
72.32,203,58.3,32.0,1449.19
72.35,203,60.4,35.2,1446.47
72.37,203,57.9,38.4,1448.01
72.39,203,63.3,41.6,1451.12
72.4,203,61.2,44.8,1453.08
72.4,203,62.4,48.0,1453.85
72.39,203,57.2,51.2,1449.59
72.38,203,60.4,54.4,1451.87
72.36,203,61.8,57.6,1447.42
72.34,203,61.2,60.8,1452.38
72.3,203,59.8,64.0,1449.0
72.27,203,57.7,67.2,1448.12
72.22,203,58.8,70.4,1449.28
72.17,203,61.5,73.6,1450.16
72.11,203,59.2,76.8,1452.17
72.05,203,57.9,80.0,1448.74
71.98,203,57.8,83.2,1449.18
71.9,203,60.2,86.4,1451.22
71.82,202,58.1,89.6,1448.61
71.73,202,60.5,92.8,1449.93
71.64,202,59.1,96.0,1448.72
71.55,202,60.9,99.2,1451.62
71.45,202,58.6,102.4,1451.27
71.34,202,60.3,105.6,1450.05
71.23,202,57.8,108.8,1451.92
71.12,202,58.6,112.0,1451.84
71.01,201,58.3,115.2,1449.37
70.89,201,62.7,118.4,1448.89
70.77,201,60.4,121.6,1447.09
70.65,201,64.2,124.8,1451.68
70.52,201,62.0,128.0,1449.19
70.4,201,60.4,131.2,1451.43
70.27,200,59.9,134.4,1449.63
70.14,200,59.3,137.6,1450.44
70.02,200,60.1,140.8,1449.63
69.89,200,58.5,144.0,1451.41
69.76,200,55.8,147.2,1450.28
69.63,200,60.2,150.4,1452.75
69.51,199,62.3,153.6,1450.1
69.38,199,59.5,156.8,1450.72
69.26,199,57.6,160.0,1448.94
69.14,199,59.6,163.2,1452.34
69.02,199,59.7,166.4,1449.96
68.9,199,60.3,169.6,1447.92
68.79,198,60.5,172.8,1451.9
68.68,198,59.7,176.0,1450.58
68.58,198,58.6,179.2,1448.35
68.48,198,59.4,182.4,1451.54
68.38,198,59.5,185.6,1448.95
68.29,198,57.2,188.8,1452.46
68.2,198,60.0,192.0,1450.44
68.12,197,59.4,195.2,1451.47
68.04,197,60.7,198.4,1451.52
67.97,197,59.1,201.6,1449.65
67.9,197,58.1,204.8,1451.43
67.84,197,59.1,208.0,1450.18
67.79,197,59.3,211.2,1451.88
67.74,197,61.0,214.4,1449.46
67.7,197,61.4,217.6,1447.59
67.67,197,61.5,220.8,1452.04
67.64,197,60.7,224.0,1453.17
67.62,197,58.9,227.2,1448.2
67.61,197,58.5,230.4,1451.06
67.6,197,62.8,233.6,1448.08
67.6,197,62.8,236.8,1448.71
67.61,197,63.9,240.0,1449.59
67.62,197,59.3,243.2,1449.08
67.64,197,59.3,246.4,1448.74
67.67,197,62.3,249.6,1450.21
67.7,197,61.1,252.8,1451.25
67.74,197,62.0,256.0,1448.5
67.79,197,60.0,259.2,1450.19
67.84,197,57.8,262.4,1452.2
67.9,197,61.0,265.6,1450.34
67.97,197,61.2,268.8,1453.04
68.04,197,58.6,272.0,1450.72
68.11,197,59.1,275.2,1450.33
68.19,198,62.7,278.4,1449.93
68.28,198,62.2,281.6,1452.51
68.37,198,60.0,284.8,1451.23
68.47,198,60.6,288.0,1451.57
68.57,198,59.6,291.2,1452.32
68.68,198,60.5,294.4,1452.57
68.78,198,59.4,297.6,1448.84
68.9,199,61.6,300.8,1448.85
69.01,199,60.4,304.0,1444.89
69.13,199,60.4,307.2,1451.19
69.25,199,59.3,310.4,1444.6
69.37,199,59.3,313.6,1449.46
69.5,199,60.0,316.8,1451.37
69.62,199,57.8,320.0,1446.47
69.75,200,58.9,323.2,1449.58
69.88,200,58.8,326.4,1449.37
70.01,200,59.9,329.6,1450.43
70.14,200,60.4,332.8,1451.48
70.26,200,61.5,336.0,1449.9
70.39,201,58.8,339.2,1449.05
70.52,201,59.1,342.4,1449.39
70.64,201,57.9,345.6,1449.83
70.76,201,58.8,348.8,1451.78
70.88,201,58.8,352.0,1448.51
71.0,201,60.4,355.2,1448.52
71.12,202,58.4,358.4,1449.33
71.23,202,59.9,361.6,1448.64
71.34,202,59.7,364.8,1448.43
71.44,202,61.0,368.0,1446.76
71.54,202,63.2,371.2,1449.22
71.64,202,62.9,374.4,1451.65
71.73,202,60.2,377.6,1449.15
71.82,202,60.8,380.8,1450.87
71.9,203,59.5,384.0,1449.37
71.97,203,58.7,387.2,1453.95
72.04,203,60.8,390.4,1450.93
72.11,203,60.8,393.6,1452.37
72.17,203,61.0,396.8,1450.93
72.22,203,61.1,400.0,1450.48
72.26,203,60.8,403.2,1448.93
72.3,203,60.8,406.4,1450.07
72.34,203,58.2,409.6,1449.91
72.36,203,58.2,412.8,1449.1
72.38,203,58.1,416.0,1449.94
72.39,203,59.8,419.2,1447.78
72.4,203,61.5,422.4,1451.43
72.4,203,57.7,425.6,1448.96
72.39,203,60.1,428.8,1450.07
72.38,203,59.9,432.0,1451.86
72.35,203,61.9,435.2,1451.53
72.33,203,60.8,438.4,1448.87
72.29,203,60.8,441.6,1448.62
72.25,203,59.9,444.8,1448.39
72.2,203,59.4,448.0,1452.24
72.15,203,57.1,451.2,1449.23
72.09,203,61.4,454.4,1452.73
72.02,203,61.4,457.6,1448.48
71.95,203,60.4,460.8,1449.27
71.87,203,59.3,464.0,1450.17
71.79,202,60.4,467.2,1450.08
71.7,202,60.2,470.4,1450.49
71.61,202,60.6,473.6,1452.56
71.51,202,59.1,476.8,1450.24
71.41,202,60.2,480.0,1448.44
71.31,202,60.8,483.2,1453.19
71.2,202,56.9,486.4,1451.46
71.08,201,59.4,489.6,1449.29
70.97,201,59.1,492.8,1450.79
70.85,201,59.8,496.0,1449.37
70.73,201,62.0,499.2,1447.19
70.6,201,54.8,502.4,1453.38
70.48,201,60.8,505.6,1452.44
70.35,200,57.2,508.8,1449.43
70.23,200,59.0,512.0,1450.37
70.1,200,61.5,515.2,1449.82
69.97,200,59.2,518.4,1450.84
69.84,200,61.3,521.6,1448.87
69.71,200,59.9,524.8,1449.17
69.59,199,59.4,528.0,1448.5
69.46,199,63.2,531.2,1452.36
69.34,199,60.2,534.4,1449.65
69.22,199,61.5,537.6,1450.54
69.1,199,60.4,540.8,1447.13
68.98,199,60.1,544.0,1453.49
68.86,198,59.3,547.2,1451.23
68.75,198,61.3,550.4,1450.79
68.64,198,60.6,553.6,1450.02
68.54,198,60.5,556.8,1449.99
68.44,198,59.9,560.0,1452.19
68.35,198,58.4,563.2,1449.89
68.26,198,59.4,566.4,1450.99
68.17,198,58.4,569.6,1450.8
68.09,197,59.9,572.8,1448.82
68.02,197,60.9,576.0,1449.27
67.95,197,60.5,579.2,1447.74
67.88,197,61.0,582.4,1449.46
67.83,197,60.4,585.6,1450.11
67.77,197,58.6,588.8,1451.56
67.73,197,61.8,592.0,1450.83
67.69,197,58.7,595.2,1446.1
67.66,197,60.3,598.4,1452.81
67.63,197,58.7,601.6,1448.23
67.62,197,60.7,604.8,1450.09
67.6,197,61.5,608.0,1453.76
67.6,197,59.7,611.2,1451.34
67.6,197,62.1,614.4,1450.54
67.61,197,60.3,617.6,1449.32
67.63,197,56.8,620.8,1447.67
67.65,197,59.4,624.0,1447.68
67.68,197,59.7,627.2,1448.74
67.72,197,61.8,630.4,1451.17
67.76,197,59.4,633.6,1449.42
67.81,197,62.6,636.8,1450.45
67.86,197,58.7,640.0,1449.48
67.92,197,59.0,643.2,1447.92
67.99,197,59.1,646.4,1452.43
68.06,197,60.1,649.6,1451.23
68.14,197,58.4,652.8,1446.07
68.22,198,59.4,656.0,1447.2
68.31,198,61.4,659.2,1450.2
68.41,198,60.0,662.4,1449.76
68.51,198,59.5,665.6,1446.17
68.61,198,59.8,668.8,1446.63
68.71,198,60.0,672.0,1451.88
68.82,198,58.2,675.2,1449.77
68.94,199,61.8,678.4,1452.3
69.05,199,58.5,681.6,1453.35
69.17,199,61.1,684.8,1449.33
69.29,199,57.8,688.0,1449.73
69.42,199,60.5,691.2,1450.54
69.54,199,61.5,694.4,1450.08
69.67,200,60.3,697.6,1451.63
69.8,200,59.7,700.8,1450.82
69.92,200,62.1,704.0,1449.66
70.05,200,60.5,707.2,1448.75
70.18,200,62.3,710.4,1454.46
70.31,200,61.9,713.6,1448.94
70.43,201,59.6,716.8,1450.34
70.56,201,60.1,720.0,1448.17
70.68,201,59.1,723.2,1449.42
70.81,201,58.8,726.4,1452.0
70.93,201,59.5,729.6,1449.87
71.04,201,62.5,732.8,1449.88
71.16,202,60.9,736.0,1453.47
71.27,202,60.2,739.2,1449.78
71.37,202,63.0,742.4,1450.07
71.48,202,60.7,745.6,1449.91
71.58,202,58.0,748.8,1449.47
71.67,202,63.0,752.0,1451.46
71.76,202,61.5,755.2,1449.66
71.84,202,60.7,758.4,1452.92
71.92,203,63.4,761.6,1447.52
72.0,203,60.5,764.8,1449.78
72.07,203,59.4,768.0,1451.3
72.13,203,61.9,771.2,1450.51
72.18,203,60.5,774.4,1450.66
72.23,203,59.3,777.6,1450.73
72.28,203,59.2,780.8,1451.37
72.31,203,59.1,784.0,1451.26
72.35,203,58.9,787.2,1447.78
72.37,203,59.6,790.4,1448.44
72.39,203,59.1,793.6,1450.91
72.4,203,62.1,796.8,1446.48
72.4,203,61.0,0.0,1447.71
72.4,203,60.0,3.2,1452.06
72.39,203,61.3,6.4,1449.93
72.37,203,60.1,9.6,1451.79
72.35,203,58.9,12.8,1454.04
72.31,203,58.2,16.0,1451.07
72.28,203,60.0,19.2,1449.78
72.23,203,60.4,22.4,1451.97
72.18,203,60.4,25.6,1448.57
72.13,203,62.3,28.8,1448.76
72.07,203,59.7,32.0,1447.83
72.0,203,59.7,35.2,1450.94
71.92,203,60.3,38.4,1450.27
71.84,202,59.1,41.6,1451.48
71.76,202,60.6,44.8,1447.82
71.67,202,57.5,48.0,1450.37
71.58,202,59.6,51.2,1451.68
71.48,202,60.4,54.4,1449.88
71.37,202,60.4,57.6,1449.71
71.27,202,61.8,60.8,1451.09
71.16,202,59.2,64.0,1449.47
71.04,201,58.4,67.2,1452.17
70.93,201,60.8,70.4,1446.24
70.81,201,58.4,73.6,1450.84
70.68,201,60.4,76.8,1452.19
70.56,201,61.3,80.0,1449.59
70.43,201,57.7,83.2,1445.47
70.31,200,60.8,86.4,1452.1
70.18,200,58.4,89.6,1449.17
70.05,200,60.7,92.8,1449.88
69.92,200,57.3,96.0,1449.73
69.8,200,62.9,99.2,1451.03
69.67,200,58.6,102.4,1451.15
69.54,199,58.7,105.6,1452.32
69.42,199,59.9,108.8,1449.51
69.29,199,58.2,112.0,1452.23
69.17,199,59.6,115.2,1453.27
69.05,199,59.0,118.4,1446.45
68.94,199,59.3,121.6,1452.35
68.82,198,58.6,124.8,1451.19
68.71,198,58.4,128.0,1447.73
68.61,198,61.0,131.2,1449.99
68.51,198,59.7,134.4,1450.14
68.41,198,59.3,137.6,1453.56
68.31,198,60.7,140.8,1448.45
68.22,198,60.0,144.0,1450.52
68.14,197,57.1,147.2,1451.03
68.06,197,61.4,150.4,1450.5
67.99,197,62.4,153.6,1449.18
67.92,197,59.5,156.8,1450.57
67.86,197,59.9,160.0,1447.96
67.81,197,59.5,163.2,1449.03
67.76,197,56.4,166.4,1448.07
67.72,197,57.2,169.6,1450.34
67.68,197,59.9,172.8,1451.03
67.65,197,61.0,176.0,1450.63
67.63,197,62.3,179.2,1450.67
67.61,197,59.4,182.4,1448.42
67.6,197,61.8,185.6,1448.97
67.6,197,60.5,188.8,1450.13
67.6,197,61.1,192.0,1449.91
67.62,197,57.4,195.2,1450.35
67.63,197,60.8,198.4,1451.88
67.66,197,59.4,201.6,1451.7
67.69,197,58.9,204.8,1448.2
67.73,197,62.8,208.0,1451.59
67.77,197,60.9,211.2,1447.91
67.83,197,58.9,214.4,1447.36
67.88,197,61.6,217.6,1447.7
67.95,197,60.2,220.8,1446.31
68.02,197,60.3,224.0,1450.09
68.09,197,60.2,227.2,1446.12
68.17,198,57.9,230.4,1448.56
68.26,198,60.8,233.6,1451.99
68.35,198,57.9,236.8,1451.41
68.44,198,56.1,240.0,1449.8
68.54,198,60.7,243.2,1451.2
68.64,198,60.7,246.4,1450.77
68.75,198,62.4,249.6,1451.21
68.86,198,58.8,252.8,1451.71
68.98,199,59.6,256.0,1448.51
69.1,199,60.9,259.2,1451.45
69.22,199,59.2,262.4,1452.81
69.34,199,59.6,265.6,1449.23
69.46,199,61.1,268.8,1449.51
69.59,199,60.7,272.0,1451.14
69.71,200,59.8,275.2,1447.43
69.84,200,63.2,278.4,1452.63
69.97,200,60.5,281.6,1449.27
70.1,200,58.7,284.8,1448.63
70.23,200,58.3,288.0,1451.13
70.35,200,60.0,291.2,1449.48
70.48,201,58.8,294.4,1448.8
70.6,201,61.2,297.6,1451.96
70.73,201,61.1,300.8,1448.87
70.85,201,58.4,304.0,1451.91
70.97,201,59.1,307.2,1450.51
71.08,201,60.0,310.4,1447.93
71.2,202,60.3,313.6,1448.72
71.31,202,61.3,316.8,1450.11
71.41,202,57.9,320.0,1446.87
71.51,202,59.7,323.2,1446.98
71.61,202,58.4,326.4,1449.0
71.7,202,56.9,329.6,1449.15
71.79,202,61.1,332.8,1447.98
71.87,203,61.0,336.0,1448.32
71.95,203,59.8,339.2,1451.99
72.02,203,61.5,342.4,1450.52
72.09,203,59.2,345.6,1450.32
72.15,203,59.9,348.8,1449.28
72.2,203,60.4,352.0,1449.47
72.25,203,59.9,355.2,1450.03
72.29,203,60.7,358.4,1449.63
72.33,203,61.3,361.6,1450.04
72.35,203,59.0,364.8,1451.9
72.38,203,60.4,368.0,1450.59
72.39,203,59.8,371.2,1450.18
72.4,203,59.9,374.4,1453.78
72.4,203,60.0,377.6,1449.7
72.39,203,60.7,380.8,1451.33
72.38,203,58.6,384.0,1447.02
72.36,203,60.4,387.2,1445.75
72.34,203,60.6,390.4,1449.58
72.3,203,60.3,393.6,1450.44
72.26,203,59.4,396.8,1449.24
72.22,203,61.9,400.0,1449.4
72.17,203,58.5,403.2,1450.89
72.11,203,57.8,406.4,1448.74
72.04,203,62.1,409.6,1447.73
71.97,203,61.3,412.8,1452.39
71.9,203,61.7,416.0,1449.0
71.82,202,59.8,419.2,1450.54
71.73,202,60.3,422.4,1449.69
71.64,202,60.2,425.6,1451.25
71.54,202,59.0,428.8,1450.57
71.44,202,60.9,432.0,1451.73
71.34,202,59.2,435.2,1447.55
71.23,202,60.4,438.4,1448.97
71.12,202,60.1,441.6,1451.13
71.0,201,61.5,444.8,1451.24
70.88,201,58.6,448.0,1452.7
70.76,201,59.5,451.2,1449.39
70.64,201,56.8,454.4,1447.85
70.52,201,59.1,457.6,1450.06
70.39,201,61.0,460.8,1450.0
70.26,200,60.8,464.0,1447.15
70.14,200,60.5,467.2,1453.57
70.01,200,60.0,470.4,1453.09
69.88,200,58.8,473.6,1452.77
69.75,200,60.8,476.8,1451.46
69.62,199,60.6,480.0,1448.78
69.5,199,61.4,483.2,1449.31
69.37,199,60.5,486.4,1450.69
69.25,199,59.8,489.6,1450.76
69.13,199,60.4,492.8,1450.23
69.01,199,59.9,496.0,1450.13
68.9,199,58.4,499.2,1450.61
68.78,198,59.8,502.4,1450.77
68.68,198,61.5,505.6,1452.08
68.57,198,60.7,508.8,1448.95
68.47,198,58.3,512.0,1449.03
68.37,198,59.2,515.2,1446.54
68.28,198,59.4,518.4,1449.92
68.19,198,59.8,521.6,1449.42
68.11,197,59.0,524.8,1448.36
68.04,197,57.2,528.0,1450.79
67.97,197,58.5,531.2,1451.65
67.9,197,63.9,534.4,1452.1
67.84,197,59.7,537.6,1452.64
67.79,197,60.8,540.8,1451.63
67.74,197,60.4,544.0,1451.27
67.7,197,60.1,547.2,1451.69
67.67,197,58.0,550.4,1449.05
67.64,197,62.6,553.6,1448.13
67.62,197,62.4,556.8,1449.42
67.61,197,58.3,560.0,1452.97
67.6,197,58.8,563.2,1450.98
67.6,197,58.5,566.4,1448.72
67.61,197,59.3,569.6,1450.37
67.62,197,59.8,572.8,1448.37
67.64,197,61.1,576.0,1449.34
67.67,197,60.9,579.2,1450.49
67.7,197,62.2,582.4,1451.31
67.74,197,58.3,585.6,1449.95
67.79,197,60.8,588.8,1449.21
67.84,197,60.4,592.0,1453.66
67.9,197,61.8,595.2,1451.01
67.97,197,61.4,598.4,1452.07
68.04,197,60.5,601.6,1448.61
68.12,197,62.7,604.8,1453.66
68.2,198,57.4,608.0,1450.21
68.29,198,59.7,611.2,1448.71
68.38,198,62.6,614.4,1452.72
68.48,198,60.8,617.6,1449.6
68.58,198,62.3,620.8,1450.35
68.68,198,58.8,624.0,1448.66
68.79,198,57.7,627.2,1448.6
68.9,199,57.8,630.4,1449.24
69.02,199,58.3,633.6,1452.49
69.14,199,59.3,636.8,1450.98
69.26,199,60.9,640.0,1449.79
69.38,199,60.0,643.2,1448.95
69.51,199,62.0,646.4,1451.25
69.63,200,59.6,649.6,1447.25
69.76,200,59.9,652.8,1452.07
69.89,200,60.5,656.0,1451.6
70.02,200,58.4,659.2,1451.06
70.14,200,61.6,662.4,1449.0
70.27,200,60.3,665.6,1450.18
70.4,201,57.4,668.8,1450.39
70.52,201,58.9,672.0,1455.14
70.65,201,57.5,675.2,1448.57
70.77,201,60.3,678.4,1451.24
70.89,201,62.1,681.6,1452.11
71.01,201,59.5,684.8,1454.36
71.12,202,60.1,688.0,1452.34
71.23,202,63.1,691.2,1448.1
71.34,202,60.1,694.4,1452.27
71.45,202,62.7,697.6,1452.69
71.55,202,56.9,700.8,1447.25
71.64,202,56.8,704.0,1450.36
71.73,202,59.1,707.2,1451.98
