MotorPowerkW,MotorSpeed,PumpRate,TimePumpOn,CasingFriction
71.89,203,59.5,54.4,1449.73
71.97,203,62.7,57.6,1450.37
72.04,203,58.3,60.8,1451.23
72.1,203,57.2,64.0,1450.05
72.16,203,60.4,67.2,1453.6
72.21,203,59.2,70.4,1452.87
72.26,203,59.5,73.6,1451.4
72.3,203,59.3,76.8,1448.52
72.33,203,60.3,80.0,1451.87
72.36,203,58.4,83.2,1449.73
72.38,203,61.6,86.4,1448.34
72.39,203,60.2,89.6,1450.8
72.4,203,62.0,92.8,1448.56
72.4,203,59.3,96.0,1448.59
72.39,203,59.7,99.2,1451.03
72.38,203,60.2,102.4,1450.14
72.36,203,63.1,105.6,1446.81
72.33,203,60.5,108.8,1452.5
72.29,203,59.7,112.0,1449.17
72.25,203,58.0,115.2,1453.53
72.21,203,59.3,118.4,1447.51
72.15,203,60.7,121.6,1451.14
72.09,203,61.6,124.8,1450.82
72.03,203,60.3,128.0,1449.4
71.95,203,60.8,131.2,1450.37
71.88,203,59.5,134.4,1448.13
71.8,202,63.0,137.6,1451.22
71.71,202,63.6,140.8,1451.58
71.62,202,58.6,144.0,1448.65
71.52,202,59.3,147.2,1447.88
71.42,202,61.4,150.4,1449.69
71.31,202,61.4,153.6,1449.57
71.2,202,61.8,156.8,1450.75
71.09,201,62.0,160.0,1450.22
70.97,201,58.5,163.2,1449.37
70.86,201,57.4,166.4,1449.81
70.73,201,61.8,169.6,1449.36
70.61,201,58.9,172.8,1453.01
70.49,201,60.8,176.0,1448.36
70.36,200,58.3,179.2,1448.62
70.23,200,58.5,182.4,1450.94
70.11,200,59.5,185.6,1446.9
69.98,200,58.9,188.8,1449.72
69.85,200,59.4,192.0,1448.72
69.72,200,59.9,195.2,1448.25
69.59,199,58.6,198.4,1449.62
69.47,199,62.1,201.6,1449.08
69.34,199,61.5,204.8,1450.46
69.22,199,60.9,208.0,1451.04
69.1,199,58.0,211.2,1452.9
68.98,199,57.8,214.4,1450.55
68.87,198,58.7,217.6,1452.01
68.76,198,58.9,220.8,1452.28
68.65,198,63.0,224.0,1449.6
68.55,198,61.4,227.2,1451.3
68.45,198,61.4,230.4,1452.88
68.35,198,60.3,233.6,1450.62
68.26,198,59.9,236.8,1445.67
68.18,198,57.7,240.0,1451.38
68.09,197,62.2,243.2,1450.52
68.02,197,58.1,246.4,1448.36
67.95,197,60.7,249.6,1449.84
67.89,197,60.1,252.8,1453.11
67.83,197,61.4,256.0,1446.15
67.78,197,60.4,259.2,1451.88
67.73,197,59.7,262.4,1451.26
67.69,197,60.4,265.6,1446.37
67.66,197,62.7,268.8,1448.2
67.64,197,62.1,272.0,1452.75
67.62,197,60.6,275.2,1448.37
67.61,197,58.5,278.4,1450.76
67.6,197,56.7,281.6,1448.85
67.6,197,59.6,284.8,1448.7
67.61,197,55.7,288.0,1448.24
67.63,197,59.0,291.2,1445.4
67.65,197,61.7,294.4,1449.68
67.68,197,62.7,297.6,1452.78
67.71,197,60.7,300.8,1450.32
67.75,197,61.5,304.0,1445.89
67.8,197,58.2,307.2,1447.41
67.86,197,58.9,310.4,1451.67
67.92,197,60.7,313.6,1451.68
67.99,197,60.2,316.8,1452.49
68.06,197,61.5,320.0,1449.33
68.14,197,60.6,323.2,1449.24
68.22,198,60.2,326.4,1450.78
68.31,198,58.9,329.6,1452.08
68.4,198,60.2,332.8,1450.21
68.5,198,60.6,336.0,1453.87
68.6,198,59.7,339.2,1452.48
68.71,198,62.1,342.4,1451.68
68.82,198,60.7,345.6,1447.95
68.93,199,59.3,348.8,1449.27
69.05,199,59.7,352.0,1451.39
69.17,199,58.2,355.2,1451.04
69.29,199,60.4,358.4,1450.01
69.41,199,62.1,361.6,1445.84
69.54,199,60.3,364.8,1451.8
69.66,200,59.4,368.0,1448.24
69.79,200,58.6,371.2,1451.07
69.92,200,59.6,374.4,1448.53
70.05,200,58.4,377.6,1448.83
70.17,200,60.7,380.8,1450.08
70.3,200,62.0,384.0,1449.4
70.43,201,58.8,387.2,1453.62
70.55,201,62.2,390.4,1449.99
70.68,201,61.7,393.6,1450.36
70.8,201,59.6,396.8,1448.17
70.92,201,62.2,400.0,1448.26
71.04,201,62.2,403.2,1452.42
71.15,202,61.9,406.4,1450.65
71.26,202,59.8,409.6,1451.03
71.37,202,60.0,412.8,1451.68
71.47,202,59.4,416.0,1450.97
71.57,202,56.2,419.2,1451.44
71.66,202,61.1,422.4,1452.44
71.75,202,57.2,425.6,1453.01
71.84,202,60.4,428.8,1450.51
71.92,203,60.5,432.0,1450.34
71.99,203,64.5,435.2,1453.47
72.06,203,58.6,438.4,1454.05
72.12,203,57.4,441.6,1451.4
72.18,203,59.5,444.8,1450.57
72.23,203,60.2,448.0,1451.13
72.28,203,59.3,451.2,1451.46
72.31,203,59.3,454.4,1451.66
72.34,203,60.7,457.6,1451.29
72.37,203,59.2,460.8,1450.9
72.39,203,55.4,464.0,1449.63
72.4,203,61.3,467.2,1450.7
72.4,203,62.1,470.4,1447.87
72.4,203,57.8,473.6,1447.69
72.39,203,60.4,476.8,1449.99
72.37,203,59.8,480.0,1451.82
72.35,203,61.9,483.2,1448.01
72.32,203,59.9,486.4,1449.24
72.28,203,59.6,489.6,1448.63
72.24,203,60.2,492.8,1453.91
72.19,203,61.9,496.0,1447.77
72.13,203,58.6,499.2,1448.48
72.07,203,60.3,502.4,1448.56
72.0,203,60.5,505.6,1451.44
71.93,203,59.3,508.8,1446.66
71.85,203,64.0,512.0,1449.79
71.76,202,60.5,515.2,1450.92
71.68,202,60.6,518.4,1449.35
71.58,202,62.1,521.6,1448.62
71.48,202,59.1,524.8,1453.18
71.38,202,58.1,528.0,1451.28
71.27,202,59.7,531.2,1448.45
71.16,202,59.9,534.4,1449.56
71.05,201,59.4,537.6,1445.84
70.93,201,59.6,540.8,1445.88
70.81,201,60.5,544.0,1450.03
70.69,201,61.7,547.2,1448.51
70.57,201,58.5,550.4,1452.65
70.44,201,60.4,553.6,1447.76
70.32,200,58.5,556.8,1447.4
70.19,200,58.0,560.0,1450.39
70.06,200,63.0,563.2,1450.52
69.93,200,59.5,566.4,1448.7
69.8,200,60.4,569.6,1450.37
69.68,200,59.6,572.8,1449.31
69.55,199,59.4,576.0,1448.58
69.43,199,62.1,579.2,1450.26
69.3,199,58.5,582.4,1451.32
69.18,199,61.8,585.6,1450.9
69.06,199,58.5,588.8,1449.19
68.94,199,62.3,592.0,1451.1
68.83,198,63.1,595.2,1446.64
68.72,198,60.0,598.4,1448.89
68.61,198,59.3,601.6,1445.35
68.51,198,63.0,604.8,1448.97
68.41,198,58.5,608.0,1447.26
68.32,198,61.1,611.2,1449.45
68.23,198,58.8,614.4,1450.05
68.15,197,59.7,617.6,1450.0
68.07,197,62.6,620.8,1448.75
67.99,197,61.4,624.0,1448.97
67.93,197,59.6,627.2,1451.8
67.87,197,57.6,630.4,1448.96
67.81,197,59.0,633.6,1451.96
67.76,197,62.6,636.8,1448.22
67.72,197,62.9,640.0,1452.14
67.68,197,60.2,643.2,1450.78
67.65,197,57.6,646.4,1448.72
67.63,197,59.8,649.6,1448.23
67.61,197,59.8,652.8,1449.88
67.6,197,58.5,656.0,1447.28
67.6,197,57.2,659.2,1448.14
67.6,197,61.1,662.4,1451.41
67.62,197,61.3,665.6,1454.37
67.63,197,59.0,668.8,1448.63
67.66,197,60.4,672.0,1451.69
67.69,197,59.9,675.2,1447.16
67.73,197,61.6,678.4,1451.0
67.77,197,59.6,681.6,1450.66
67.82,197,64.8,684.8,1448.39
67.88,197,59.3,688.0,1448.24
67.94,197,62.9,691.2,1450.88
68.01,197,58.1,694.4,1451.6
68.09,197,60.0,697.6,1447.84
68.17,198,61.1,700.8,1451.47
68.25,198,60.4,704.0,1452.04
68.34,198,58.8,707.2,1451.41
68.44,198,60.4,710.4,1448.58
68.53,198,58.0,713.6,1452.54
68.64,198,61.4,716.8,1446.68
68.75,198,63.1,720.0,1448.11
68.86,198,56.8,723.2,1447.12
68.97,199,59.2,726.4,1448.68
69.09,199,57.9,729.6,1448.89
69.21,199,61.9,732.8,1452.24
69.33,199,59.7,736.0,1451.3
69.45,199,58.0,739.2,1448.63
69.58,199,59.4,742.4,1449.9
69.71,200,59.8,745.6,1449.31
69.83,200,58.2,748.8,1449.51
69.96,200,61.9,752.0,1448.61
70.09,200,60.2,755.2,1448.39
70.22,200,60.2,758.4,1451.17
70.35,200,62.5,761.6,1450.78
70.47,201,57.9,764.8,1450.53
70.6,201,63.7,768.0,1449.24
70.72,201,60.3,771.2,1449.53
70.84,201,61.9,774.4,1450.1
70.96,201,58.5,777.6,1450.82
71.08,201,59.3,780.8,1449.05
71.19,202,60.0,784.0,1451.8
71.3,202,59.4,787.2,1448.86
71.4,202,59.7,790.4,1447.64
71.51,202,61.4,793.6,1449.72
71.6,202,59.4,796.8,1452.45
71.7,202,60.2,0.0,1452.19
71.79,202,58.4,3.2,1450.07
71.87,203,61.5,6.4,1449.1
71.95,203,59.2,9.6,1448.17
72.02,203,61.0,12.8,1449.01
72.08,203,59.6,16.0,1449.09
72.15,203,60.6,19.2,1451.81
72.2,203,59.8,22.4,1450.9
72.25,203,58.0,25.6,1449.86
72.29,203,63.2,28.8,1447.81
72.32,203,60.2,32.0,1449.56
72.35,203,60.9,35.2,1447.01
72.37,203,62.4,38.4,1448.24
72.39,203,61.9,41.6,1449.92
72.4,203,58.9,44.8,1448.53
72.4,203,58.4,48.0,1451.32
72.39,203,60.0,51.2,1450.36
72.38,203,59.0,54.4,1448.22
72.36,203,58.8,57.6,1451.93
72.34,203,60.0,60.8,1445.32
72.3,203,59.7,64.0,1451.46
72.27,203,61.7,67.2,1449.27
72.22,203,60.5,70.4,1448.01
72.17,203,62.5,73.6,1447.71
72.11,203,58.4,76.8,1449.85
72.05,203,61.9,80.0,1451.25
71.98,203,60.9,83.2,1450.76
71.9,203,59.1,86.4,1449.35
71.82,202,63.2,89.6,1453.76
71.73,202,59.9,92.8,1453.2
71.64,202,59.4,96.0,1448.05
71.55,202,59.7,99.2,1451.54
71.45,202,59.8,102.4,1448.48
71.34,202,57.4,105.6,1452.63
71.23,202,58.8,108.8,1452.08
71.12,202,59.6,112.0,1453.32
71.01,201,61.4,115.2,1449.22
70.89,201,59.8,118.4,1448.8
70.77,201,62.4,121.6,1449.97
70.65,201,58.0,124.8,1451.61
70.52,201,60.1,128.0,1450.27
70.4,201,60.0,131.2,1448.66
70.27,200,61.6,134.4,1450.59
70.14,200,60.0,137.6,1451.07
70.02,200,58.9,140.8,1448.35
69.89,200,60.0,144.0,1451.4
69.76,200,59.3,147.2,1449.24
69.63,200,61.7,150.4,1451.44
69.51,199,61.8,153.6,1451.66
69.38,199,60.8,156.8,1450.62
69.26,199,59.6,160.0,1450.24
69.14,199,60.3,163.2,1449.28
69.02,199,61.9,166.4,1447.8
68.9,199,59.3,169.6,1450.97
68.79,198,59.3,172.8,1450.55
68.68,198,58.9,176.0,1450.37
68.58,198,60.1,179.2,1451.7
68.48,198,59.2,182.4,1449.52
68.38,198,61.1,185.6,1451.55
68.29,198,58.7,188.8,1450.37
68.2,198,56.9,192.0,1453.17
68.12,197,61.9,195.2,1451.23
68.04,197,60.9,198.4,1451.87
67.97,197,59.8,201.6,1449.39
67.9,197,58.5,204.8,1449.92
67.84,197,59.9,208.0,1450.23
67.79,197,58.7,211.2,1452.24
67.74,197,60.8,214.4,1449.51
67.7,197,61.3,217.6,1452.51
67.67,197,59.2,220.8,1448.57
67.64,197,59.7,224.0,1449.31
67.62,197,59.7,227.2,1450.75
67.61,197,59.2,230.4,1446.48
67.6,197,59.5,233.6,1450.58
67.6,197,57.2,236.8,1453.34
67.61,197,58.0,240.0,1449.59
67.62,197,55.3,243.2,1448.76
67.64,197,58.7,246.4,1452.81
67.67,197,59.4,249.6,1452.66
67.7,197,58.6,252.8,1449.17
67.74,197,63.3,256.0,1448.85
67.79,197,60.5,259.2,1447.85
67.84,197,61.8,262.4,1451.33
67.9,197,59.9,265.6,1449.9
67.97,197,61.2,268.8,1452.54
68.04,197,60.4,272.0,1450.56
68.11,197,60.3,275.2,1448.16
68.19,198,58.5,278.4,1448.91
68.28,198,60.5,281.6,1450.26
68.37,198,61.0,284.8,1449.95
68.47,198,58.7,288.0,1449.86
68.57,198,59.6,291.2,1450.05
68.68,198,60.5,294.4,1451.77
68.78,198,63.2,297.6,1450.47
68.9,199,61.5,300.8,1451.35
69.01,199,57.9,304.0,1446.55
69.13,199,61.2,307.2,1449.11
69.25,199,60.0,310.4,1449.88
69.37,199,59.5,313.6,1450.87
69.5,199,59.3,316.8,1449.54
69.62,199,61.6,320.0,1451.26
69.75,200,57.9,323.2,1449.01
69.88,200,62.3,326.4,1449.25
70.01,200,59.4,329.6,1447.05
70.14,200,57.1,332.8,1452.43
70.26,200,58.5,336.0,1447.2
70.39,201,61.3,339.2,1448.81
70.52,201,63.1,342.4,1449.74
70.64,201,60.8,345.6,1451.37
70.76,201,58.0,348.8,1449.06
70.88,201,60.7,352.0,1447.72
71.0,201,59.3,355.2,1451.08
71.12,202,59.4,358.4,1449.75
71.23,202,59.8,361.6,1451.9
71.34,202,64.5,364.8,1448.62
71.44,202,60.4,368.0,1448.96
71.54,202,59.7,371.2,1449.72
71.64,202,59.2,374.4,1451.45
71.73,202,60.4,377.6,1451.93
71.82,202,59.9,380.8,1450.96
71.9,203,60.1,384.0,1450.55
71.97,203,59.6,387.2,1448.63
72.04,203,59.5,390.4,1452.14
72.11,203,59.3,393.6,1447.98
72.17,203,58.5,396.8,1450.03
72.22,203,61.5,400.0,1448.61
72.26,203,58.4,403.2,1448.45
72.3,203,63.5,406.4,1452.93
72.34,203,57.4,409.6,1449.16
72.36,203,61.0,412.8,1450.05
72.38,203,60.9,416.0,1450.82
72.39,203,62.2,419.2,1450.26
72.4,203,60.4,422.4,1451.19
72.4,203,63.0,425.6,1451.4
72.39,203,59.3,428.8,1448.98
72.38,203,59.9,432.0,1451.85
72.35,203,60.0,435.2,1450.87
72.33,203,62.5,438.4,1452.71
72.29,203,61.0,441.6,1449.31
72.25,203,59.1,444.8,1447.21
72.2,203,59.5,448.0,1448.5
72.15,203,60.3,451.2,1450.81
72.09,203,60.6,454.4,1448.98
72.02,203,59.0,457.6,1450.81
71.95,203,57.9,460.8,1447.79
71.87,203,63.7,464.0,1451.62
71.79,202,59.6,467.2,1449.89
71.7,202,58.1,470.4,1451.02
71.61,202,61.2,473.6,1449.98
71.51,202,58.7,476.8,1451.43
71.41,202,59.7,480.0,1445.83
71.31,202,60.3,483.2,1455.6
71.2,202,60.2,486.4,1450.82
71.08,201,59.8,489.6,1448.93
70.97,201,57.5,492.8,1448.62
70.85,201,60.9,496.0,1451.34
70.73,201,60.9,499.2,1451.72
70.6,201,61.3,502.4,1450.78
70.48,201,60.3,505.6,1448.72
70.35,200,60.1,508.8,1451.88
70.23,200,59.8,512.0,1448.03
70.1,200,59.7,515.2,1449.29
69.97,200,58.8,518.4,1450.47
69.84,200,58.3,521.6,1447.87
69.71,200,64.0,524.8,1447.49
69.59,199,57.6,528.0,1449.24
69.46,199,59.7,531.2,1446.53
69.34,199,59.2,534.4,1450.25
69.22,199,61.2,537.6,1451.03
69.1,199,61.9,540.8,1449.96
68.98,199,60.2,544.0,1448.01
68.86,198,59.8,547.2,1446.74
68.75,198,60.6,550.4,1447.09
68.64,198,57.9,553.6,1448.56
68.54,198,62.0,556.8,1449.62
68.44,198,61.7,560.0,1449.11
68.35,198,62.2,563.2,1452.2
68.26,198,56.9,566.4,1450.0
68.17,198,60.0,569.6,1449.57
68.09,197,60.2,572.8,1447.13
68.02,197,60.0,576.0,1451.38
67.95,197,57.4,579.2,1450.96
67.88,197,59.8,582.4,1449.43
67.83,197,57.8,585.6,1448.59
67.77,197,58.4,588.8,1448.96
67.73,197,59.4,592.0,1445.71
67.69,197,58.2,595.2,1451.88
67.66,197,57.1,598.4,1448.42
67.63,197,59.1,601.6,1449.43
67.62,197,59.0,604.8,1450.09
67.6,197,61.2,608.0,1448.61
67.6,197,58.0,611.2,1448.82
67.6,197,58.1,614.4,1448.64
67.61,197,59.6,617.6,1451.11
67.63,197,59.0,620.8,1446.12
67.65,197,60.7,624.0,1449.6
67.68,197,60.3,627.2,1451.4
67.72,197,59.2,630.4,1446.84
67.76,197,60.1,633.6,1451.84
67.81,197,57.2,636.8,1449.32
67.86,197,61.5,640.0,1446.56
67.92,197,60.9,643.2,1452.54
67.99,197,59.6,646.4,1446.87
68.06,197,59.7,649.6,1447.67
68.14,197,58.5,652.8,1449.86
68.22,198,57.9,656.0,1448.73
68.31,198,61.4,659.2,1451.32
68.41,198,58.7,662.4,1448.06
68.51,198,62.1,665.6,1448.6
68.61,198,61.7,668.8,1449.23
68.71,198,61.4,672.0,1451.28
68.82,198,59.0,675.2,1450.6
68.94,199,58.3,678.4,1447.58
69.05,199,57.3,681.6,1451.29
69.17,199,61.2,684.8,1448.74
69.29,199,61.0,688.0,1452.57
69.42,199,56.3,691.2,1451.07
69.54,199,59.2,694.4,1450.71
69.67,200,61.3,697.6,1449.28
69.8,200,59.1,700.8,1449.59
69.92,200,60.8,704.0,1449.31
70.05,200,60.6,707.2,1449.79
70.18,200,62.5,710.4,1445.92
70.31,200,57.8,713.6,1448.4
70.43,201,58.8,716.8,1450.85
70.56,201,58.4,720.0,1448.16
70.68,201,60.0,723.2,1447.64
70.81,201,62.8,726.4,1448.51
70.93,201,58.6,729.6,1448.93
71.04,201,59.9,732.8,1451.87
71.16,202,59.2,736.0,1451.64
71.27,202,58.7,739.2,1449.69
71.37,202,58.6,742.4,1451.54
71.48,202,57.0,745.6,1450.43
71.58,202,58.9,748.8,1450.13
71.67,202,61.2,752.0,1450.91
71.76,202,56.6,755.2,1450.21
71.84,202,61.5,758.4,1449.12
71.92,203,60.8,761.6,1450.38
72.0,203,58.6,764.8,1451.57
72.07,203,62.6,768.0,1450.17
72.13,203,59.6,771.2,1448.95
72.18,203,57.8,774.4,1450.31
72.23,203,61.1,777.6,1449.58
72.28,203,60.6,780.8,1447.94
72.31,203,59.1,784.0,1448.52
72.35,203,60.0,787.2,1450.04
72.37,203,58.9,790.4,1449.37
72.39,203,57.7,793.6,1449.78
72.4,203,61.1,796.8,1446.47
72.4,203,59.8,0.0,1451.25
72.4,203,58.9,3.2,1447.96
72.39,203,62.5,6.4,1450.13
72.37,203,61.6,9.6,1450.78
72.35,203,62.0,12.8,1449.06
72.31,203,59.5,16.0,1450.07
72.28,203,61.7,19.2,1446.3
72.23,203,60.2,22.4,1448.67
72.18,203,61.3,25.6,1452.5
72.13,203,60.3,28.8,1448.65
72.07,203,57.4,32.0,1449.12
72.0,203,59.8,35.2,1450.66
71.92,203,61.1,38.4,1451.34
71.84,202,59.8,41.6,1452.68
71.76,202,59.7,44.8,1449.76
71.67,202,63.5,48.0,1449.72
71.58,202,59.5,51.2,1451.67
71.48,202,59.7,54.4,1450.46
71.37,202,61.3,57.6,1449.3
71.27,202,62.4,60.8,1448.04
71.16,202,58.9,64.0,1449.66
71.04,201,60.6,67.2,1450.28
70.93,201,59.7,70.4,1449.43
70.81,201,56.6,73.6,1446.22
70.68,201,58.6,76.8,1447.69
70.56,201,60.8,80.0,1452.82
70.43,201,59.8,83.2,1451.36
70.31,200,55.7,86.4,1454.02
70.18,200,62.0,89.6,1449.83
70.05,200,61.5,92.8,1447.41
69.92,200,58.4,96.0,1448.82
69.8,200,62.6,99.2,1455.92
69.67,200,59.1,102.4,1448.72
69.54,199,58.5,105.6,1450.8
69.42,199,61.1,108.8,1447.46
69.29,199,62.9,112.0,1455.15
69.17,199,58.8,115.2,1447.03
69.05,199,58.0,118.4,1449.59
68.94,199,60.0,121.6,1447.15
68.82,198,59.9,124.8,1449.9
68.71,198,61.2,128.0,1449.93
68.61,198,62.8,131.2,1450.2
68.51,198,60.1,134.4,1450.44
68.41,198,58.1,137.6,1451.81
68.31,198,59.7,140.8,1448.39
68.22,198,62.5,144.0,1446.53
68.14,197,60.5,147.2,1449.99
68.06,197,60.0,150.4,1450.76
67.99,197,59.9,153.6,1449.75
67.92,197,58.5,156.8,1446.98
67.86,197,60.6,160.0,1451.05
67.81,197,60.6,163.2,1452.07
67.76,197,59.2,166.4,1449.11
67.72,197,58.2,169.6,1451.19
67.68,197,61.1,172.8,1447.83
67.65,197,59.4,176.0,1444.84
67.63,197,60.5,179.2,1452.1
67.61,197,60.0,182.4,1451.93
67.6,197,60.8,185.6,1452.53
67.6,197,61.2,188.8,1448.17
67.6,197,60.5,192.0,1453.32
67.62,197,58.8,195.2,1451.41
67.63,197,59.3,198.4,1450.97
67.66,197,61.6,201.6,1449.28
67.69,197,63.8,204.8,1447.59
67.73,197,58.7,208.0,1448.47
67.77,197,59.0,211.2,1452.15
67.83,197,58.3,214.4,1452.67
67.88,197,55.9,217.6,1450.07
67.95,197,62.6,220.8,1450.44
68.02,197,58.2,224.0,1450.86
68.09,197,60.4,227.2,1447.94
68.17,198,59.9,230.4,1448.06
68.26,198,62.5,233.6,1450.02
68.35,198,59.7,236.8,1452.28
68.44,198,58.0,240.0,1451.62
68.54,198,59.6,243.2,1448.3
68.64,198,60.5,246.4,1452.59
68.75,198,59.6,249.6,1448.02
68.86,198,60.1,252.8,1448.24
68.98,199,62.0,256.0,1450.59
69.1,199,60.0,259.2,1449.96
69.22,199,61.6,262.4,1453.36
69.34,199,59.3,265.6,1453.75
69.46,199,58.6,268.8,1451.99
69.59,199,61.5,272.0,1451.1
69.71,200,58.9,275.2,1448.64
69.84,200,62.1,278.4,1448.31
69.97,200,57.0,281.6,1449.4
70.1,200,60.2,284.8,1450.73
70.23,200,59.4,288.0,1449.94
70.35,200,58.4,291.2,1446.93
70.48,201,61.4,294.4,1450.67
70.6,201,61.2,297.6,1448.75
70.73,201,61.3,300.8,1448.5
70.85,201,62.1,304.0,1448.77
70.97,201,59.4,307.2,1451.64
71.08,201,61.5,310.4,1449.15
71.2,202,59.9,313.6,1449.29
71.31,202,59.9,316.8,1449.67
71.41,202,61.0,320.0,1448.97
71.51,202,59.2,323.2,1448.1
71.61,202,59.2,326.4,1446.81
71.7,202,60.0,329.6,1450.79
71.79,202,60.9,332.8,1448.92
71.87,203,61.7,336.0,1451.33
71.95,203,59.8,339.2,1451.04
72.02,203,59.8,342.4,1451.84
72.09,203,61.5,345.6,1448.1
72.15,203,58.3,348.8,1448.99
72.2,203,61.0,352.0,1449.57
72.25,203,59.8,355.2,1450.37
72.29,203,61.3,358.4,1450.72
72.33,203,61.3,361.6,1451.39
72.35,203,60.2,364.8,1452.31
72.38,203,62.4,368.0,1450.77
72.39,203,58.6,371.2,1449.41
72.4,203,57.8,374.4,1449.85
72.4,203,59.1,377.6,1449.98
72.39,203,58.9,380.8,1449.27
72.38,203,59.1,384.0,1449.21
72.36,203,59.6,387.2,1453.71
72.34,203,57.0,390.4,1449.96
72.3,203,59.7,393.6,1453.48
72.26,203,60.7,396.8,1449.7
72.22,203,61.2,400.0,1453.56
72.17,203,59.6,403.2,1447.82
72.11,203,59.1,406.4,1453.75
72.04,203,56.4,409.6,1451.5
71.97,203,60.5,412.8,1448.16
71.9,203,58.9,416.0,1448.64
71.82,202,60.7,419.2,1448.63
71.73,202,57.1,422.4,1450.19
71.64,202,59.6,425.6,1451.17
71.54,202,61.0,428.8,1446.64
71.44,202,59.0,432.0,1450.98
71.34,202,60.3,435.2,1447.02
71.23,202,60.1,438.4,1448.4
71.12,202,58.6,441.6,1448.59
71.0,201,58.2,444.8,1450.02
70.88,201,61.0,448.0,1449.39
70.76,201,60.6,451.2,1449.31
70.64,201,57.4,454.4,1450.88
70.52,201,59.5,457.6,1449.57
70.39,201,61.1,460.8,1454.21
70.26,200,61.5,464.0,1448.66
70.14,200,60.1,467.2,1447.79
70.01,200,60.0,470.4,1447.08
69.88,200,60.5,473.6,1449.74
69.75,200,60.8,476.8,1446.85
69.62,199,61.6,480.0,1448.55
69.5,199,58.0,483.2,1450.3
69.37,199,59.6,486.4,1449.39
69.25,199,58.2,489.6,1448.75
69.13,199,60.4,492.8,1450.06
69.01,199,61.6,496.0,1450.32
68.9,199,58.2,499.2,1446.82
68.78,198,60.2,502.4,1452.16
68.68,198,61.3,505.6,1450.53
68.57,198,60.4,508.8,1451.56
68.47,198,60.2,512.0,1451.28
68.37,198,62.2,515.2,1453.04
68.28,198,58.4,518.4,1448.61
68.19,198,60.1,521.6,1451.15
68.11,197,60.1,524.8,1446.72
68.04,197,59.6,528.0,1449.62
67.97,197,58.0,531.2,1449.22
67.9,197,57.3,534.4,1446.16
67.84,197,61.6,537.6,1451.0
67.79,197,62.9,540.8,1448.87
67.74,197,59.8,544.0,1447.94
67.7,197,64.7,547.2,1448.92
67.67,197,61.4,550.4,1447.54
67.64,197,59.4,553.6,1451.18
67.62,197,60.4,556.8,1451.89
67.61,197,59.5,560.0,1448.53
67.6,197,59.7,563.2,1451.98
67.6,197,61.4,566.4,1449.58
67.61,197,60.0,569.6,1450.66
67.62,197,58.7,572.8,1447.61
67.64,197,60.8,576.0,1450.33
67.67,197,62.3,579.2,1449.88
67.7,197,60.2,582.4,1449.05
67.74,197,58.8,585.6,1449.96
67.79,197,57.6,588.8,1451.32
67.84,197,59.3,592.0,1449.32
67.9,197,59.5,595.2,1450.59
67.97,197,61.4,598.4,1447.4
68.04,197,61.7,601.6,1454.38
68.12,197,61.0,604.8,1449.43
68.2,198,61.2,608.0,1448.59
68.29,198,61.5,611.2,1450.09
68.38,198,58.8,614.4,1452.0
68.48,198,58.5,617.6,1446.16
68.58,198,61.1,620.8,1449.32
68.68,198,61.4,624.0,1448.59
68.79,198,58.1,627.2,1446.96
68.9,199,60.8,630.4,1448.21
69.02,199,61.4,633.6,1451.44
69.14,199,62.9,636.8,1449.62
69.26,199,58.0,640.0,1448.54
69.38,199,60.1,643.2,1447.34
69.51,199,59.6,646.4,1450.19
69.63,200,59.6,649.6,1450.65
69.76,200,59.3,652.8,1451.71
69.89,200,61.7,656.0,1449.71
70.02,200,59.2,659.2,1449.54
70.14,200,59.9,662.4,1448.92
70.27,200,57.5,665.6,1450.14
70.4,201,59.2,668.8,1453.16
70.52,201,58.5,672.0,1448.83
70.65,201,63.3,675.2,1449.92
70.77,201,58.7,678.4,1452.58
70.89,201,61.7,681.6,1450.54
71.01,201,58.8,684.8,1449.74
71.12,202,60.9,688.0,1449.83
71.23,202,60.1,691.2,1448.49
71.34,202,59.7,694.4,1452.49
71.45,202,61.0,697.6,1448.23
71.55,202,60.1,700.8,1451.71
71.64,202,61.4,704.0,1448.96
71.73,202,60.5,707.2,1449.66
71.82,202,61.1,710.4,1447.3
71.9,203,62.1,713.6,1451.7
71.98,203,61.3,716.8,1451.94
72.05,203,58.3,720.0,1450.33
72.11,203,63.4,723.2,1448.15
72.17,203,63.4,726.4,1453.35
72.22,203,56.3,729.6,1448.45
72.27,203,59.9,732.8,1450.35
72.3,203,60.3,736.0,1452.98
72.34,203,59.9,739.2,1451.77
72.36,203,60.4,742.4,1448.84
72.38,203,61.5,745.6,1448.47
72.39,203,62.2,748.8,1449.25
72.4,203,59.6,752.0,1451.69
72.4,203,58.9,755.2,1448.9
72.39,203,61.4,758.4,1450.93
72.37,203,56.3,761.6,1447.96
72.35,203,57.6,764.8,1452.04
72.32,203,57.9,768.0,1449.79
72.29,203,63.2,771.2,1450.07
72.25,203,57.9,774.4,1451.61
72.2,203,61.2,777.6,1450.36
72.15,203,59.6,780.8,1448.73
72.08,203,57.8,784.0,1450.69
72.02,203,59.1,787.2,1446.98
71.95,203,61.0,790.4,1448.58
71.87,203,61.1,793.6,1445.84
71.79,202,59.0,796.8,1449.75
71.7,202,61.1,0.0,1449.93
